"id:ID","label","identifier","notation","alt_label","pref_label","definition","extensible","uuid","uri"
"3913","Adverse Event Domain","C49562","AE","['Adverse Events']","Adverse Event Domain","Adverse events may be captured either as free text or a pre-specified list of terms.","False","340472eb-86b6-40d6-bc82-b47f2e5fcc66","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49562"
"3914","Autopsy Domain","C49565","AU","['Autopsy']","Autopsy Domain","Additional data about deaths, specific to findings from autopsies.","False","79df5ad7-7396-426d-b96c-63196eb25183","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49565"
"3915","Bone Mineral Density Data Domain","C49566","BM","['Bone Mineral Density (BMD) Data']","Bone Mineral Density Data Domain","Findings resulting from evaluations of bone mineral density.","False","b8c94d33-99fd-4d0f-a3b9-2c5f7b9e1e60","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49566"
"3916","Biopsy Domain","C49567","BR","['Biopsy']","Biopsy Domain","Findings resulting from biopsies.","False","1eda6ff1-bc51-45e3-ae80-2f7f2958a0b6","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49567"
"3917","Concomitant Medication Domain","C49568","CM","['Concomitant Meds']","Concomitant Medication Domain","Case report form (CRF) data that captures the Concomitant and Prior Medications/Therapies used by the subject. Examples are the Concomitant Medications/Therapies given on an as needed basis and the usual Background Medications/Therapies given for a condition.","False","b896d8e8-a684-4d56-9445-dc9acc6ac302","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49568"
"3918","Comment Domain","C49569","CO","['Comments']","Comment Domain","The Comments dataset accommodates two sources of comments: 1) those collected alongside other data on topical case report form (CRF) pages such as Adverse Events and 2) those collected on a separate page specifically dedicated to comments.","False","f43e98d2-7691-4cb4-9bea-9ab83a0f85a2","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49569"
"3919","Drug Accountability Domain","C49578","DA","['Drug Accountability']","Drug Accountability Domain","Data regarding the accountability of study drug, such as information on the receipt, dispensing, return, and packaging.","False","728621a1-0abe-43d5-b8e0-66244c5e8218","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49578"
"3920","Disease Characteristics Domain","C49570","DC","['Disease Characteristics']","Disease Characteristics Domain","Data related to the characteristics of a specific disease state under study for a subject.","False","102594e2-6425-4fcc-9598-931b00145470","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49570"
"3921","Demographics Domain","C49572","DM","['Demographics']","Demographics Domain","The Demographics domain includes a set of essential standard variables that describe each subject in a clinical study.  It is the parent domain for all other observations for human clinical subjects","False","be050100-86b8-40da-9b04-3aa1d5e68fec","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49572"
"3922","Disposition Domain","C49576","DS","['Disposition']","Disposition Domain","A subject domain utilized for the submission of information encompassing and representing data, vocabulary or records related to disposition. (NCI)","False","111eff1d-851a-49bd-b744-e0d41584978d","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49576"
"3923","Protocol Deviations Domain","C49585","DV","['Protocol Deviations']","Protocol Deviations Domain","The intent of the domain is to capture protocol violations and deviations during the course of the study and will store only those criteria violation by or deviated from by the subject and not a response to each violation or deviation.","False","0457c9e9-3180-4608-bf1b-30976147d91f","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49585"
"3924","Electroencephalogram Domain","C49625","EE","['Electroencephalogram']","Electroencephalogram Domain","Findings resulting from electroencephalogram (EEG) tests.","False","34ac543d-1834-4024-af76-d77375789206","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49625"
"3925","Electrocardiogram Domain","C49626","EG","['Electrocardiogram']","Electrocardiogram Domain","Findings related to the collection of ECG data, including position of the subject, method of evaluation, all cycle measurements and all findings from the ECG including an overall interpretation if collected or derived.","False","380f587b-82d1-4e0d-acb4-c36884eed66c","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49626"
"3926","Exposure Domain","C49587","EX","['Exposure']","Exposure Domain","The Exposure domain model records the details of a subject's exposure to protocol-specified study treatment. Study treatment may be any intervention that is prospectively defined as a test material within a study, and is typically but not always supplied to the subject.","False","f56a66ff-7e9b-407f-80fe-2fa7e4207ac4","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49587"
"3927","Family History Domain","C49588","FH","['Family History']","Family History Domain","A subject domain utilized for the submission of information encompassing and representing data, vocabulary or records related to family history. (NCI)","False","71ac8da7-fa91-44f3-bf45-3f3cf47f3353","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49588"
"3928","Healthcare Resource Utilization Domain","C49589","HU","['Healthcare Resource Utilization']","Healthcare Resource Utilization Domain","Healthcare resource utilization data such as subject visits to physicians, hospitalizations, and nursing home stays.","False","db2936a0-cd14-4bc6-b8e9-97f04ed88bff","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49589"
"3929","Inclusion Exclusion Domain","C61536","IE","['Inclusion/Exclusion']","Inclusion Exclusion Domain","The intent of the domain model is to only collect those criteria that cause the subject to be in violation of the inclusion/exclusion criteria not a response to each criterion.","False","6e1244de-90c0-4971-9a55-bc4b2aa69960","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C61536"
"3930","Laboratory Data Domain","C49592","LB","['Laboratory Data']","Laboratory Data Domain","Laboratory test findings including, but is not limited to hematology, clinical chemistry and urinalysis data. This domain does not include microbiology or pharmacokinetic data, which are stored in separate domains.","False","055cfc52-fa9d-496c-bca0-5a7b265e1c6f","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49592"
"3931","Microbiology Specimen Domain","C49602","MB","['Microbiology']","Microbiology Specimen Domain","Microbiology specimen findings, including gram stain results, and organisms found.","False","84cd59d6-e779-404b-acaf-944a3dc95e5a","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49602"
"3932","Medical History Domain","C49603","MH","['Medical History']","Medical History Domain","The medical history dataset includes the subject's prior history at the start of the trial. Examples of subject medical history information could include general medical history, gynecological history, and primary diagnosis.","False","52e80b43-e4e7-4be2-8b7f-90956ea5edea","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49603"
"3933","Meal Data Domain","C49604","ML","['Meal Data']","Meal Data Domain","Information regarding the subject's meal consumption, such as fluid intake, amounts, form (solid or liquid state), frequency, etc., typically used for pharmacokinetic analysis.","False","2aede064-2680-43de-8704-821e12459004","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49604"
"3934","Microbiology Susceptibility Domain","C61531","MS","['Microbiology Susceptibility']","Microbiology Susceptibility Domain","This includes microbiology susceptibility test results, plus results of any other organism-related tests.","False","0dacf657-acd6-4ad3-b29e-54fad4340aaa","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C61531"
"3935","Organ Measurement Domain","C49605","OM","['Organ Measurements']","Organ Measurement Domain","Findings from organ measurement evaluations.","False","726f6576-7448-40d4-9185-c3d010a49515","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49605"
"3936","Pharmacokinetic Concentration Domain","C49606","PC","['Pharmacokinetic Concentration']","Pharmacokinetic Concentration Domain","Concentrations of drugs/metabolites in fluids or tissues as a function of time.","False","4f0f3676-8514-42c1-a9f5-45fb979dd74f","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49606"
"3937","Physical Exam Domain","C49608","PE","['Physical Exam']","Physical Exam Domain","Findings collected during a physical examination of the subject. It has findings that are discovered that are related to body systems. Does not include vital signs measurements, which are stored in the vital signs domain.","False","edf2beb3-6e50-4356-bf92-a10ae09d6465","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49608"
"3938","Pharmacogenomics Domain","C61529","PG","['Pharmacogenomics']","Pharmacogenomics Domain","Pharmacogenomics findings that initially focus on genotype and gene expression data.","False","63bed397-9e00-4fb7-acc4-91220a21de18","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C61529"
"3939","Pharmacokinetic Parameters Domain","C49607","PP","['Pharmacokinetic Parameters']","Pharmacokinetic Parameters Domain","Pharmacokinetic parameters derived from pharmacokinetic concentration-time (PC) data.","False","dc232531-5931-4359-9556-03917ea89460","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49607"
"3940","Questionnaire Domain","C49609","QS","['Questionnaires']","Questionnaire Domain","Questionnaire data may include, but are not limited to the following: subject reported outcomes, validated or non-validated questionnaires, and validated or non-validated diaries (i.e. data with a common topicality).","False","f1751c15-f56b-4aba-871f-3e68af1a7e94","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49609"
"3941","Subject Characteristics Domain","C49610","SC","['Subject Characteristics']","Subject Characteristics Domain","The subject characteristics domain is for data not collected in other domains that is subject-related. Examples: subject initials, other race details, eye color, childbearing status, etc.","False","be2b8949-67a7-4452-9dd4-60c5bce10034","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49610"
"3942","Subject Element Domain","C49616","SE","['Subject Element']","Subject Element Domain","The subject element table describes the actual order of elements followed by the subject, together with the start date/time and end date/time for each element.","False","8df3194b-d078-4ee1-9e31-5893dd71ad26","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49616"
"3943","Surgery Domain","C49611","SG","['Surgery']","Surgery Domain","Surgical information.","False","cc901d29-2ab6-493d-8c5f-dc1597066b0a","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49611"
"3944","Skin Test Domain","C49612","SK","['Skin Test']","Skin Test Domain","Findings from diagnostic skin tests.","False","9e8ee086-8b76-4c39-99e9-7f2e3eaf0b63","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49612"
"3945","Sleep Polysomnography Domain","C49613","SL","['Sleep Polysomnography Data']","Sleep Polysomnography Domain","Findings from diagnostic sleep tests (polysomnography).","False","d7675b59-83eb-4558-83f4-5334e5c171f4","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49613"
"3946","Stress Exercise Test Data Domain","C49614","ST","['Stress (Exercise) Test Data']","Stress Exercise Test Data Domain","Findings from exercise stress tests.","False","5dc5ff0e-5c96-4be0-bdba-51d9849efaf2","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49614"
"3947","Substance Use Domain","C49615","SU","['Substance Use']","Substance Use Domain","The intent of the domain is to capture substance use information that may be used to assess the efficacy and/or safety of therapies that look to mitigate the effects of chronic substance use.","False","1ff256c8-c202-43a8-b077-c4a00702fc7f","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49615"
"3948","Subject Visits Domain","C49617","SV","['Subject Visits']","Subject Visits Domain","The subject visits table describes the actual start and end data/time for each visit of each individual subject.","False","caa4523e-db89-4dc4-867b-e52f156026e0","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49617"
"3949","Trial Arms Domain","C49618","TA","['Trial Arms']","Trial Arms Domain","The trial arms table describes each planned arm in the trial. An arm is described as an ordered sequence of elements.","False","e1799c74-b09b-417e-929b-c1023b2c9eea","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49618"
"3950","Trial Elements Domain","C49619","TE","['TE', 'Trial Elements']","Trial Elements Domain","The trial elements table describes the element code that is unique for each element, the element description, and the rules for starting and ending an element.","False","f9e60aaa-a0b6-4e79-ada2-59dc5808c11b","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49619"
"3951","Trial Inclusion and Exclusion Criteria Domain","C49620","TI","['Trial Inclusion/Exclusion Criteria']","Trial Inclusion and Exclusion Criteria Domain","The trial summary information domain is not subject oriented. It contains one record for each of the inclusion and exclusion criteria for the trial.","False","9c8ca3fa-2134-4db7-ab60-eb219c47b5a8","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49620"
"3952","Trial Summary Domain","C53483","TS","['Trial Summary']","Trial Summary Domain","The trial summary information domain is not subject oriented. It contains one record for each trial summary characteristic.","False","c965fdcd-ec7f-45c2-872f-4497e48abf1b","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C53483"
"3953","Trial Visits Domain","C49621","TV","['Trial Visits']","Trial Visits Domain","The trial visits table describes the planned order and number of visits in the study within each arm.","False","6e9fe7fd-a6ac-456f-aed9-4523cb5dd551","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49621"
"3954","Vital Signs Domain","C49622","VS","['Vital Signs']","Vital Signs Domain","Measurements including but not limited to blood pressure, temperature, respiration, body surface area, BMI, height and weight.","False","91262a3b-2da4-4a6d-a1bc-52472e44fe6b","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66734/C49622"
"3955","Trial Blinding Schema","C66735","TBLIND","['Trial Blinding Schema']","CDISC SDTM Trial Blinding Schema Terminology","The name of a code list that contains terms to define the type of blinding for the trial. (NCI)","False","2ad3672b-abd4-4e78-aee5-e6425160eac7","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66735"
"3956","Double Blind Study","C15228","DOUBLE BLIND","[]","Double Blind Study","A study in which neither the subject nor the investigator nor the research team interacting with the subject or data during the trial knows what treatment a subject is receiving. (CDISC glossary)","False","e6f7df70-f3b2-4127-b50a-64aa8074f92e","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66735/C15228"
"3957","Open Label Study","C49659","OPEN LABEL","[]","Open Label Study","A trial in which subjects and investigators know which product each subject is receiving; opposite of a blinded or double-blind study. (CDISC glossary)","False","52276474-45ab-4e31-82d1-9279f8e30239","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66735/C49659"
"3958","Single Blind Study","C28233","SINGLE BLIND","[]","Single Blind Study","A study in which one party, either the investigator or the subject, does not know which medication or placebo is administered to the subject; also called singlemasked study. (CDISC glossary)","False","e1300b9a-3d65-4fe3-a4e9-a5f77d7efa66","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66735/C28233"
"3959","Trial Indication Type","C66736","TINDTP","['Trial Indication Type']","CDISC SDTM Trial Indication Type Terminology","The name of a code list that contains terms to define the type of trial, e.g. cure or prevention. (NCI)","False","9d9f42f2-2af5-4a84-9c67-ef3dffbc5145","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66736"
"3960","Cure Study","C49654","CURE","[]","Cure Study","A type of study protocol designed to evaluate intervention(s) aimed to cure a disease or condition.  (NCI)","False","845a4b75-5b60-4b67-bee2-b28d90ccb372","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66736/C49654"
"3961","Diagnosis Study","C49653","DIAGNOSIS","[]","Diagnosis Study","A type of study protocol designed to evaluate intervention(s) aimed at identifying a disease or condition.  (NCI)","False","8c3a918f-22aa-4922-9550-4c5e93b28581","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66736/C49653"
"3962","Adverse Effect Mitigation Study","C49655","MITIGATION","[]","Adverse Effect Mitigation Study","A type of study designed to identify actions necessary to eliminate or reduce the risk to human life or well-being as a result of a particular medication or treatment regimen.  (NCI)","False","2c0bb1f7-02e0-4f1e-b0f4-e9e5c79e1002","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66736/C49655"
"3963","Prevention Study","C49657","PREVENTION","[]","Prevention Study","A type of study designed to identify actions necessary to permanently eliminate or reduce the long-term risk to human life as a result of a particular medication or treatment regimen.","False","d50c3038-2016-47fb-9fe7-e617089ce6f0","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66736/C49657"
"3964","Treatment Study","C49656","TREATMENT","[]","Treatment Study","A type of study protocol designed to evaluate intervention(s) for treatment of disease, syndrome or condition.","False","aa6f1793-28ca-452c-87b3-753343ce751a","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66736/C49656"
"3965","Trial Phase","C66737","TPHASE","['Trial Phase']","CDISC SDTM Trial Phase Terminology","Clinical trials are broken into three or four phases: Phase I tests a new drug or treatment for safety in a small group; Phase II expands the study to a larger group of people; Phase III expands the study to an even larger group of people to measure whether the treatment actually benefits patients, and whether its benefits exceed its risks; and Phase IV takes place after the drug or treatment has been licensed and marketed. (NCI)","False","18b1a7cf-6b8f-4c32-bce2-1969f2d30a6c","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66737"
"3966","Phase I Trial","C15600","Phase I Trial","['Trial Phase 1', '1']","Phase I Trial","The initial introduction of an investigational new drug into humans. Phase 1 studies are typically closely monitored and may be conducted in patients or normal volunteer subjects. NOTE: These studies are designed to determine the metabolism and pharmacologic actions of the drug in humans, the side effects associated with increasing doses, and, if possible, to gain early evidence on effectiveness. During Phase 1, sufficient information about the drug’s pharmacokinetics and pharmacological effects should be obtained to permit the design of well-controlled, scientifically valid, Phase 2 studies. The total number of subjects and patients included in Phase I studies varies with the drug, but is generally in the range of 20 to 80. Phase 1 studies also include studies of drug metabolism, structure-activity relationships, and mechanism of action in humans, as well as studies in which investigational drugs are used as research tools to explore biological phenomena or disease processes.  [After FDA CDER Handbook, ICH E8] (CDISC glossary)","False","c4fd1c95-5f82-4ab4-a281-39cd6c4d8981","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66737/C15600"
"3967","Phase I/II Trial","C15693","Phase I/II Trial","['Trial Phase 1-2', '1-2']","Phase I/II Trial","A class of clinical study that combines elements characteristic of traditional Phase I and Phase II trials. See also Phase I, Phase II.","False","c63688b0-b988-4165-8467-3b42187e7914","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66737/C15693"
"3968","Phase II Trial","C15601","Phase II Trial","['Trial Phase 2', '2']","Phase II Trial","Phase 2. Controlled clinical studies conducted to evaluate the effectiveness of the drug for a particular indication or indications in patients with the disease or condition under study and to determine the common short-term side effects and risks associated with the drug. NOTE: Phase 2 studies are typically well controlled, closely monitored, and conducted in a relatively small number of patients, usually involving no more than several hundred subjects. [After FDA CDER Handbook, ICH E8]  (CDISC glossary)","False","817d5873-534b-4682-b8d4-52c238835c69","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66737/C15601"
"3969","Phase II/III Trial","C15694","Phase II/III Trial","['Trial Phase 2-3', '2-3']","Phase II/III Trial","A class of clinical study that combines elements characteristic of traditional Phase II and Phase III trials.","False","c0351f40-1e00-4da4-92ec-bad257b633d1","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66737/C15694"
"3970","Phase IIa Trial","C49686","Phase IIa Trial","['Trial Phase 2A', '2A']","Phase IIa Trial","A clinical research protocol generally refered to as a pilot or feasibility trial that aims to prove the concept of the new intervention in question. (NCI)","False","bc88a49f-e0ea-4f79-9a2b-df8bf1bebdcc","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66737/C49686"
"3971","Phase IIb Trial","C49688","Phase IIb Trial","['Trial Phase 2B', '2B']","Phase IIb Trial","A clinical research protocol generally refered to as a well-controlled and pivotal trial that aims to prove the mechanism of action of the new intervention in question. A pivotal study will generally be well-controlled, randomized, of adequate size, and whenever possible, double-blind. (NCI)","False","b83f7587-a654-45df-9fd0-ca51258b23d6","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66737/C49688"
"3972","Phase III Trial","C15602","Phase III Trial","['Trial Phase 3', '3']","Phase III Trial","Phase 3. Studies are expanded controlled and uncontrolled trials. They are performed after preliminary evidence suggesting effectiveness of the drug has been obtained, and are intended to gather the additional information about effectiveness and safety that is needed to confirm efficacy and evaluate the overall benefit–risk relationship of the drug and to provide an adequate basis for physician labeling. NOTE: Phase 3 studies usually include from several hundred to several thousand subjects. [After FDA CDER Handbook, ICH E8]  (CDISC glossary)","False","b10ff245-168d-4fd6-b560-3938639282eb","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66737/C15602"
"3973","Phase IIIa Trial","C49687","Phase IIIaTrial","['Trial Phase 3A', '3A']","Phase IIIa Trial","A classification typically assigned retrospectively to a Phase III trial upon determination by regulatory authorities of a need for a Phase III B trial.","False","25522f4f-2cb5-4c5d-9eae-05b2a572653f","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66737/C49687"
"3974","Phase IIIb Trial","C49689","Phase IIIb Trial","['Trial Phase 3B', '3B']","Phase IIIb Trial","A subcategory of Phase III trials done near the time of approval to elicit additional findings. NOTE: Dossier review may continue while associated Phase IIIB trials are conducted. These trials may be required as a condition of regulatory authority approval.","False","ea683c6b-5a19-4642-9626-e50a5bf527a2","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66737/C49689"
"3975","Phase IV Trial","C15603","Phase IV Trial","['Trial Phase 4', '4']","Phase IV Trial","Phase 4. Postmarketing (Phase 4) studies to delineate additional information about the drug’s risks, benefits, and optimal use that may be requested by regulatory authorities in conjunction with marketing approval. NOTE: These studies could include, but would not be limited to, studying different doses or schedules of administration than were used in Phase 2 studies, use of the drug in other patient populations or other stages of the disease, or use of the drug over a longer period of time. [After FDA CDER Handbook, ICH E8]  (CDISC glossary)","False","a8c08ed2-da76-4ffd-b76a-180452d16ee5","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66737/C15603"
"3976","Phase V Trial","C47865","Phase V Trial","['Trial Phase 5', '5']","Phase V Trial","Postmarketing surveillance is sometimes referred to as Phase V.","False","96e54c20-2b69-4871-9dec-607f77db6459","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66737/C47865"
"3977","Not Applicable","C48660","","[]","Not Applicable","Determination of a value is not relevant in the current context. (NCI)","False","c7ae5c6c-a7a3-4ac0-b008-00c1743ee3c0","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66737/C48660"
"3978","Trial Summary Parameter Test Code","C66738","TSPARMCD","['Trial Summary Parameter Test Code']","CDISC SDTM Trial Summary Parameter Terminology by Code","Individual characteristics of a clinical trial, e.g. description of trial design, trial blinding schema, and primary objective of trial. (NCI)","False","4f5d21e1-f376-410e-b346-d59319e64057","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66738"
"3979","Test Product Added to Existing Treatment","C49703","ADDON","['Added on to Existing Treatments']","Test Product Added to Existing Treatment","The addition of a therapeutic product to the existing regimen in a clinical trial, where both entities remain as discrete products.","False","439482c1-ea10-48cb-bf77-29d1950bbe64","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66738/C49703"
"3980","Adverse Event Dictionary","C49700","AEDICT","['Adverse Event Dictionary']","Adverse Event Dictionary","A reference source that provides meanings of words related to adverse events. (NCI)","False","e278d5bd-3c0c-432c-b6cf-9e29bd2387a1","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66738/C49700"
"3981","Planned Maximum Age of Subjects","C49694","AGEMAX","['Planned Maximum Age of Subjects']","Planned Maximum Age of Subjects","The anticipated maximum age of the subjects to be entered in a clinical trial. (NCI)","False","cca7b58a-8ddf-4ec1-9e0e-65567a4240cb","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66738/C49694"
"3982","Planned Minimum Age of Subjects","C49693","AGEMIN","['Planned Minimum Age of Subjects']","Planned Minimum Age of Subjects","The anticipated minimum age of the subjects to be entered in a clinical trial. (NCI)","False","734418ae-bae3-4cfe-a5e9-d97cd9c3a4df","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66738/C49693"
"3983","Age Group","C20587","AGESPAN","['Age Group']","Age Group","Subgroups of populations based on age. (NCI)","False","2584f722-6e2a-415b-945a-511f4c945101","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66738/C20587"
"3984","Age Unit","C50400","AGEU","['Age Unit']","Age Unit","Those units of time that are routinely used to express the age of a person. (NCI)","False","5d83ecc3-307c-417b-a9a5-13f05885dc09","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66738/C50400"
"3985","Dose","C25488","DOSE","['Dose per Administration']","Dose","The amount of drug administered to a patient or test subject at one time or the total quantity administered. [AMA Manual of Style] (CDISC Glossary)","False","1ec26045-55c5-433c-9d1b-2d928bd5d8ff","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66738/C25488"
"3986","Drug Dictionary","C49701","DRUGDICT","['Drug Dictionary']","Drug Dictionary","A reference source that provides meanings of words related to drugs. (NCI)","False","75744e90-b414-4b1f-a981-94e79cb57365","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66738/C49701"
"3987","Trial Length","C49697","LENGTH","['Trial Length']","Trial Length","The anticipated length of a clinical trial measured as a unit of time. (NCI)","False","ea0e6cef-011e-4f25-b615-7dfc8df5010f","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66738/C49697"
"3988","Medical History Dictionary","C49702","MHDICT","['Medical History Dictionary']","Medical History Dictionary","A reference source that provides meanings of words related to medical history. (NCI)","False","eccfd9dc-a488-48bb-9e68-19dd17239a3c","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66738/C49702"
"3989","Planned Subject Number","C49692","PLANSUB","['Planned Number of Subjects']","Planned Subject Number","The number of subjects entered in a clinical trial. (NCI)","False","61cab024-2f07-425a-b8df-d9d1a584427b","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66738/C49692"
"3990","Randomization","C25196","RANDOM","['Trial is Randomized']","Randomization","The process of assigning trial subjects to treatment or control groups using an element of chance to determine the assignments in order to reduce bias. NOTE: Unequal randomization is used to allocate subjects into groups at a differential rate; for example, three subjects may be assigned to a treatment group for every one assigned to the control group. [ICH E6 1.48] See also balanced study. (CDISC glossary)","False","fe3be29d-60dd-4464-8912-a5bd2548a840","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66738/C25196"
"3991","Route of Administration","C38114","ROUTE","['Route of Administration']","Route of Administration","The course by which a substance was administered in order to reach the site of action in the body.","False","ca7ea34d-40c4-4d9f-9b1a-24efac1ffce0","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66738/C38114"
"3992","Sex of Study Group","C49696","SEXPOP","['Sex of Participants']","Sex of Study Group","The specific sex, either male, female, or mixed of the subject group being studied. (NCI)","False","5a0733f3-785d-4db2-9141-858791561a28","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66738/C49696"
"3993","Study Stop Rules","C49698","STOPRULE","['Study Stop Rules']","Study Stop Rules","The rule, regulation and/or condition that determines the point in time when a clinical trial will be terminated. (NCI)","False","d03feab7-9307-48f1-a44e-dcfba12d76fe","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66738/C49698"
"3994","Trial Blinding Schema","C49658","TBLIND","['Trial Blinding Schema']","Trial Blinding Schema","The name of a code list that contains terms to define the type of blinding for the trial. (NCI)","False","e1bb0c97-8606-419c-927a-63bb58cde19b","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66738/C49658"
"3995","Control Type","C49647","TCNTRL","['Control Type']","Control Type","Comparator against which the study treatment is evaluated (e.g., concurrent (placebo, no treatment, dose-response, active), external (historical, published literature).","False","7e2a6137-ee8d-44ca-af30-09e7447b0d2d","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66738/C49647"
"3996","Diagnosis Group","C49650","TDIGRP","['Diagnosis Group']","Diagnosis Group","A grouping of individuals on the basis of a shared procedure or disease, or lack thereof (e.g. healthy volunteers, type 2 diabetic subjects, subjects with renal cell cancer).  Standardized naming systems are available that define the groups within which a subject should be placed. (NCI)","False","e9d2c71c-0c44-4ee5-8dd6-18dc2d73c38f","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66738/C49650"
"3997","Trial Indication Type","C49652","TINDTP","['Trial Indication Type']","Trial Indication Type","The name of a code list that contains terms to define the type of trial, e.g. cure or prevention.  (NCI)","False","06ceb7f9-4e01-404c-9cad-2484e2244dd8","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66738/C49652"
"3998","Trial Title","C49802","TITLE","['Trial Title']","Trial Title","The name of a clinical trial. (NCI)","False","e2e11346-be61-46bd-beee-3056c174b66d","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66738/C49802"
